Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2024-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,
Tuvalu,TUV,GNI (current US$),NY.GNP.MKTP.CD,,,,,,,,,,,5078956.21010191,5337663.79213798,5829439.25233645,6700832.79948751,8097273.39719971,7886112.24907825,7696962.0572293,7208075.2466162,7461087.29979698,7984777.91661933,8260724.23398329,9373040.7523511,8091139.79918349,8156293.86991109,8803658.75747147,7586101.09687812,8982932.2887521,9863022.76336686,13776193.2479627,16606139.565182,18722820.2960524,19908767.7097517,21108245.3027508,18847921.8801001,22407587.3459424,22958667.4306707,24493079.4615698,26989119.6247532,25326668.4591551,26543518.9367056,23388780.4400093,25728312.5120898,34704924.5258109,29335488.2308611,37853152.6337156,38472041.8061312,39025115.7214793,49593999.3573609,50826554.4239199,48361902.9643836,51201338.5203443,58228111.8516127,51075325.0410799,59123245.5111441,51169635.1870398,56981796.8732392,60537505.5567367,62753169.5532811,69534791.9773583,72178098.5424471,70406824.1018247,81175820.1474733,79595592.3155465,84217404.1356413,
Tanzania,TZA,GNI (current US$),NY.GNP.MKTP.CD,2630449815.88627,2811619252.11778,3084790644.48089,3425779843.32585,3727560575.21734,3796507020.41311,4339639145.11525,4538810875.28154,4886012419.10574,5131147371.37806,2847919109.69351,3047873410.88488,3471387364.04141,4145386650.42294,4977618276.6662,5726524240.7768,6460574250.0296,7721982720.04346,9255840594.14209,9795996465.6336,11395563746.2605,13140293217.0986,13902498162.8526,14030945459.3834,12818879526.7506,15233511340.8763,10737310860.4838,7728301960.77004,7226014421.607,6239698903.12118,5997934145.68793,7012318513.50028,6494897516.43727,6018772720.13715,6396680442.68315,7501962230.63852,9361557739.18401,11036659696.711,12067792336.9595,12542733049.3985,13256772380.1667,13250096860.3397,14048122990.2255,15039662618.8684,16476518079.6352,18075822050.2881,18622469494.0063,21602330379.6607,27657258781.9739,29135963893.9937,31435805579.9127,34013428042.1638,39080121049.558,44945732449.6345,49453645654.0675,46684218023.5751,48817192683.2253,52339432682.9388,56365032376.3658,60012994185.1719,64804138398.1066,69464087924.3544,74478063832.0818,77758368213.6134,
Uganda,UGA,GNI (current US$),NY.GNP.MKTP.CD,421785115.303983,440426624.737945,444617400.419287,512328092.243187,586151991.614256,865742685.146297,908021839.563209,948341033.179337,1020579588.40823,1150956180.87638,1244454710.90578,1394724905.50189,1474141117.17766,1687524674.85195,2082949814.6564,2355670000,2440373000,2925612352.94118,2413127391.30435,2128028750,1237210000,1324900000,2151200000,2194633333.33333,3568647477.05434,3466695438.4061,3879244054.38022,6222522044.58516,6451931651.66667,5210480801.08389,4227399313.93592,3263529160.40438,2770457762.60758,3171539046.2031,3929340448.07608,5697748842.03155,5998775326.95775,6252803313.16163,6576315846.57103,5984563257.94659,6085591049.05111,5659788192.42484,6044559884.7803,6469792139.41029,7724779534.43415,8967082005.91191,9728932904.23618,11673992994.8512,14178292199.0334,24723445791.5441,26231034498.6906,27440502305.144,26729090962.4985,28273784943.6244,31865562076.8959,31759208103.9823,28691910472.5653,30021045436.8951,32000683481.9778,34432253660.8401,36830875670.782,39643093792.079,44595747456.4413,48300184119.6904,
Ukraine,UKR,GNI (current US$),NY.GNP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82047368421.0526,81395238095.2381,78369230769.2308,73833333333.3333,64062693704.0645,52057752332.226,47648452624.4759,43987832043.0682,49507532640.2594,41011524889.1425,30711640207.0287,30318922002.054,37342938515.6643,41787248022.9038,49552308329.3078,64238766685.4672,85157868835.6009,106031485148.515,142060594059.406,178339963331.708,114783526113.943,135958427544.398,161004939653.442,180602773435.061,187716627048.668,131977538852.591,94833354986.1847,94324077169.513,113717855579.016,132164741725.995,155795133939.49,160040031866.428,193966075658.275,170470520721.19,184268021386.806,
Upper middle income,UMC,GNI (current US$),NY.GNP.MKTP.CD,188430759143.295,175242400382.395,174338230085.232,189868332729.457,219610041828.036,248402300067.257,269984272260.085,275516605933.427,289729155248.271,324123836776.686,357422523963.927,386204672661.268,447677628542.532,570653158284.115,725385379576.188,832279847955.409,891446792792.329,997529620236.945,1054466935269.45,1294986236047.98,1543251636286.59,1656334416230.42,1579333348388.47,1634808628486.05,1738521213116.17,1779296670200.69,1773247334265.74,1755149545247.68,1885333149673.13,1991443637011.09,2274143623250.38,2206315190948.63,2387918190988,2716970493207.14,3051143259799.09,3463004417326.8,3833433678175.9,4082565263734.98,4024152742748.96,3903551922192.62,4268941472736.71,4273183740211.15,4318218584882.77,4819379480453.26,5679841882916.4,6732228954467.74,7980402189751.29,9834012641439.64,11914196103837.9,11801519957377.3,14382105634956.6,17170196169223.6,18396420637256,19502852692265.2,20356728301809,19576389483746.7,19641715663506.3,21587742092223.6,22972660547697.3,23398540937291.6,22655685554802.6,26970300172155.1,28170406597727.9,28980945619440.5,
Uruguay,URY,GNI (current US$),NY.GNP.MKTP.CD,1200000000,1590909090.90909,1763636363.63636,1540000000,1952941176.47059,1872413793.10345,1783333333.33333,1568571428.57143,1568103448.27586,1981854838.70968,2377419354.83871,2787096774.19355,2151035781.54426,3664994165.69428,4027777777.77778,3453041144.90161,3593821926.10539,4046158812.13686,4833322264.65217,7123551926.51187,9781009588.89011,10974705827.8514,8991265429.87078,4815045380.49802,4485355947.97202,4380363003.67749,5587338378.43549,7065306267.23779,7884749809.62715,8072108155.79431,8960709167.46189,10942993453.317,12646819703.1749,14759030999.5301,17153951581.6775,18993823751.7719,20231331238.3739,23778025262.6794,25175982219.8744,23938913416.1721,22757059519.0317,20830671710.4445,13684053933.9408,11555067214.5878,13095418888.7882,16862995829.0098,19304765558.6728,23279701048.4203,30212809768.4521,31670158152.8132,40447852178.1071,48712391359.77,50380210747.357,58272697036.2874,57758605834.761,55232403158.3431,54820503504.3398,61449248751.5867,61677567022.8426,59196572761.8024,50758483822.7814,54706274811.2175,63681456673.0769,71856280960.9898,
United States,USA,GNI (current US$),NY.GNP.MKTP.CD,542390475099.326,562640778342.419,604729643906.495,638380883119.283,685631590686.501,743503780837.106,814082043610.829,860737154023.838,941639100803.844,1018471133696.76,1074358000000,1162927000000,1280507000000,1431849000000,1553299000000,1684554000000,1869603000000,2082670000000,2349856000000,2614260000000,2847221000000,3202274000000,3371652000000,3614271000000,4032481000000,4310272000000,4516740000000,4829096000000,5256272000000,5598542000000,5902482000000,6097007000000,6435893000000,6734288000000,7170956000000,7575542000000,8046960000000,8590598000000,9136625000000,9691392000000,10385197000000,10749023000000,11056572000000,11539140000000,12322009000000,13170993000000,14071835000000,14557597000000,14723881000000,14436590000000,15185160000000,15861958000000,16640301000000,17140708000000,17984237000000,18608138000000,18983369000000,19837150000000,20883383000000,21760847000000,21479588000000,23777600000000,25926000000000,27525100000000,
Uzbekistan,UZB,GNI (current US$),NY.GNP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13362340337.8657,13677622222.2222,12870102040.8163,13050333333.3333,12856072053.4436,13316340900.974,13875892215.5689,14569603773.5849,14887971210.8383,16910465982.0282,13541513969.314,11196421329.1974,9542788512.80184,10018453435.4603,11980923547.8807,14283209838.8053,17241833852.919,23242393927.8817,31271456763.7246,34586223673.2577,50620430026.2665,61313053174.6627,68310411485.1779,74402142414.66,81960281654.2455,87622912879.3563,86990975030.2937,63294216945.2753,54377661277.6998,61019721857.0133,60384777446.298,69957976119.2566,82043788844.4613,90128111374.6308,
St. Vincent and the Grenadines,VCT,GNI (current US$),NY.GNP.MKTP.CD,13066634.0000817,13999965.0000875,14524963.6875908,13708299.0625857,14758296.4375922,15108295.5625944,16099959.7501006,15835106.0327781,15350000,16650000,18450000,20051922.3261445,27585804.8653032,30165081.0858817,32923702.7281866,33237225.9880652,32792844.6829448,49353148.1481481,60844777.7777778,70496359.6296296,81440339.6296296,101386539.259259,111059203.333333,119955349.62963,132024987.777778,142741705.185185,152402212.222222,171321388.148148,189467453.333333,207893150.37037,229322222.222222,243470370.37037,269685185.185185,278092592.592593,278522222.222222,304570370.37037,322492592.592593,335140740.740741,359903703.703704,371259259.259259,408771962.962963,445589000,470161000,485257888.888889,520315222.222222,550346703.703704,617803333.333333,691590370.37037,709820777.777778,701288925.925926,708168962.962963,700854000,726213444.444444,761060481.481481,738996296.296296,766874074.074074,806337037.037037,839422222.222222,882574074.074074,908962962.962963,861218518.518518,855333333.333333,958674074.074074,1058555555.55556,
"Venezuela, RB",VEN,GNI (current US$),NY.GNP.MKTP.CD,7138469961.08128,7482939451.9577,8179351181.66364,8996925069.85677,7492344827.58621,7731600000,8115800000,8605244444.44444,9331333333.33333,9676933333.33333,11020400000,12248590909.0909,13508636363.6364,16347581395.3488,25463930232.5581,27564651162.7907,31627534883.7209,36298697674.4186,39354279069.7674,48307930232.5581,59445511627.907,66901441860.4651,66206744186.0465,65443279069.7674,57805743467.4584,59732466666.6667,58914123711.3402,46410034482.7586,58455413793.1034,41168709103.0506,47832952194.7752,52855445666.52,58670519620.0764,58322460324.5268,56535715151.5152,75446487534.5093,68818004553.0793,83374181049.7536,88840557618.014,96507809649.5935,115753015343.322,120881073251.055,90144246705.1426,81432951034.1391,108962334862.689,143313252302.907,182474350721.938,232795087564.043,316632843886.972,327123127389.723,388341431499.169,308493145268.459,371208188282.47,359262387418.641,476933862544.158,,,,,,,,,,
British Virgin Islands,VGB,GNI (current US$),NY.GNP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,GNI (current US$),NY.GNP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viet Nam,VNM,GNI (current US$),NY.GNP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6330715743.64786,6059727465.28437,9101162795.73985,9530002864.9729,12678649294.8005,15874378573.091,20716686821.6426,24441564978.0311,26413770534.2458,26593005728.0675,28163764011.6506,30725942358.3893,32247852315.5992,34494322458.1956,38923547269.9981,44576781404.8012,56575238954.8135,64945527298.873,75243501680.3657,96180833933.9662,101448142163.608,142634239839.849,167761189190.507,189361661225.274,206372010776.926,224605804804.237,227116870128.414,242953110901.302,264356106349.992,294286042195.288,317567408001.614,331798335389.682,347725576769.191,390409525932.523,407253969049.593,
Vanuatu,VUT,GNI (current US$),NY.GNP.MKTP.CD,,,,,,,,,,,,,,,,,,,,100061111.434306,103613951.853804,97221779.4275044,93391292.2490853,100180736.295663,125359978.010682,118370274.516184,118353819.027326,118747103.947237,140742350.587019,148255875.995329,167478577.231847,177036610.852436,179138407.471427,171964981.370444,196281450.109531,212620207.651346,229641760.130327,242495280.91827,254008427.862842,262915203.563819,259048248.272221,253925387.698925,251067100.063619,300079298.355475,346279173.450219,368951570.903395,419245480.554182,491651927.272727,588513993.508231,570475109.55812,649212987.003579,751132267.723025,704726363.513696,757991099.241082,784484132.738753,743900571.329259,798348793.731274,882373246.921585,941313836.51795,1070449523.89253,1013095042.46837,1087394696.32946,1179535221.15768,1281011717.85655,
World,WLD,GNI (current US$),NY.GNP.MKTP.CD,1375790309943.16,1449266546892.42,1553898481618,1675714135945.49,1839601565842.41,2004072293859.4,2166674739148.01,2306492196431.49,2489045214251.86,2743996307156.11,3004483466418.01,3322180179375.53,3847769343818.28,4680677306360.9,5369276691018.64,6004427709638.04,6504658376505.73,7355905278533.94,8707775843230.83,10107380060653.4,11385870584999.5,11637208364136.2,11530516920279.6,11856931188858.5,12369761095643.6,12938635250459.2,15255715270102.2,17429922381920.5,19576499983943.6,20305439234372.4,22738656644643.6,23710669647837.9,25353477169175.5,25848680959340.4,27807148090100,30926596456874.2,31639017022683.8,31583372114659.3,31577045977390.8,32758073171646.3,33949390628218.1,33750454749620.5,34962052066935.7,39174875104493.4,44169937659090.4,47804209556983.1,51895037480720.2,58198538234532.6,63624578372522.2,60419010405866.9,66354893351383.7,73825698609931.6,75639917940569.9,77606635226354.2,79992027340652.7,75371296093687.2,76490694895075.5,81526623537346.8,86566927120286.4,87900681972747.4,85359519360464,97468940124983.2,100995245357723,105071650858778,
Samoa,WSM,GNI (current US$),NY.GNP.MKTP.CD,,,,,,,,,,,47083798.7105986,55948114.5994755,65161661.2274741,85873532.6623182,97430500.3102855,97367667.8078559,88529416.3820678,102373448.721391,112713073.961265,127843677.295869,131310402.553056,123419696.726661,126584774.504547,117439022.11685,107317727.786009,96646961.184623,103211998.453617,116252353.712176,161340585.647725,158744455.788035,170242112.550656,168180145.985401,170826358.475264,174362422.11838,196495305.719921,196175224.387483,226788682.589583,258826092.262631,245390728.842591,235291437.811414,244045214.105793,248970761.599066,261937803.955427,309058929.500882,379431936.438131,442031361.841862,464870866.765013,536696820.301154,600697867.029725,597777867.291636,660391187.349794,716182120.904322,746301096.848522,770254910.765476,766889272.264399,807830609.604773,825243379.633969,858933636.429606,849320886.656242,877132815.606518,838366843.735625,832238614.371712,811025426.285419,922370278.242284,
Kosovo,XKX,GNI (current US$),NY.GNP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5421984766.36883,5101747846.62406,5433365636.62902,6496425181.02376,6360842590.23715,6896736547.82222,7225543489.81305,6398632302.81728,6765147256.92673,7324662733.87212,8012300817.33829,8079554105.61387,7904028034.98675,9592462889.33813,9476376917.371,10636171010.8009,
"Yemen, Rep.",YEM,GNI (current US$),NY.GNP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12563493419.9282,14179850124.8959,17542131557.0358,21328726061.6153,27487593671.9401,12239925925.9259,5926250328.45756,6224795127.61021,5964817930.13922,6943725444.96392,8902206292.54658,9162077702.29415,9875077046.506,10750980620.9611,12521179984.0033,15119106634.9478,17828826202.4298,20300345952.8501,24995533337.568,23958162513.4615,29087765768.4776,30388993336.2956,33831688609.8425,38599633436.1767,40801643750.1751,41437133814.3961,30921701986.4104,26106000284.586,20996364313.7552,,,,,,
South Africa,ZAF,GNI (current US$),NY.GNP.MKTP.CD,8418196632.72135,8853596458.56142,9490596203.76152,10530795787.6817,11580795367.6819,12653194938.722,13777394489.0422,15371993851.2025,16608193356.7227,18657792536.883,20554791778.0833,22755331598.6617,23813457348.2064,32337645307.5758,40139695677.7051,41368044699.9897,39648559912.14,43590760897.6902,49654712413.6781,60699054538.8903,86086380409.6893,89562307211.0887,82776455679.4153,92847141190.1984,81876827199.2311,61888790424.804,70409079610.2637,93418918062.7229,100804585769.406,104686166081.45,121780791791.973,131995444199.593,144010513272.375,144532358674.583,151091003233.639,168861173587.054,160122826316.263,165756676595.857,149819615960.396,148308666492.948,148579191530.395,131692500471.299,126298380475.312,192409559233.228,251495558194.484,283925657333.605,298723218173.567,323309276978.553,307188878051.107,323126593033.907,409232529965.626,447479678691.973,423516734077.151,391194711860.894,371745234720.224,338766618711.13,315294109648.646,370872987853.886,393942734756.111,379611912078.734,332655390435.871,412089092136.658,396810059371.407,372625680012.687,
Zambia,ZMB,GNI (current US$),NY.GNP.MKTP.CD,639000000,630571428.571429,623142857.142857,649285714.285714,740714285.714286,1017857142.85714,1181428571.42857,1295714285.71429,1531428571.42857,1897857142.85714,1777571428.57143,1635714285.71429,1784173669.46779,2247239263.80368,2724727838.25816,2272783825.81648,2492867332.38231,2402911392.40506,2633458177.2784,3066582597.73014,3593155893.53612,3893678160.91954,3634122712.59419,3070452740.27006,2442967457.25317,1985636942.67516,1357691319.97946,1921441327.87057,3318182917.97726,3587693644.12914,3005240579.71014,2992903774.75248,2866556424.58101,3018507033.48109,3420406172.36181,3564983295.12486,3391220962.00017,4052488554.56608,3315041923.79552,3240377400.68232,3444515379.10612,3929495407.69911,4043342044.44828,4758802549.01948,5822422913.34258,7700141839.36373,11588306430.5737,12512434228.6071,16512263315.2682,14909632547.9083,18902559483.8548,22302537247.7215,25071084452.0428,26888392774.4326,26589065800.1625,20839208733.1386,20311304651.4334,24726787496.7166,25904703273.4567,22904080806.827,17628788924.672,20174571689.6587,27513724877.335,27020053297.7599,
Zimbabwe,ZWE,GNI (current US$),NY.GNP.MKTP.CD,861991440.368562,861472605.213439,849035782.322932,846731555.850197,770199262.164107,1058473144.2546,1095846817.49882,1270101350.03279,1351149497.40698,1595053803.53571,1748941108.22117,1982903831.90112,2451643293.74109,3061367415.07214,3642710180.63121,3965505124.6635,3848164428.57834,3881430615.15289,3969305641.43517,4671531512.02936,5719129458.33114,7174017850.89294,7082911975.78092,6487395472.79373,5562454795.71475,4825668149.327,5032342972.03309,5362798383.77761,6268896193.9562,6914347183.38613,7031809762.36373,6683357000,4945512500,4966395800,4984079900,5011439600,6498403900,5920885800,3922106400,4569525100,4364369600,4651412000,4604369600,4311320200,3979205900,3986470800,3428821300,2956545000,1559870100,8811048700,11074562500,12515356900,15245882400,17220872400,17300432200,17604879500,18002592300,15593754986.4369,33442898974.5351,21445263685.3803,21078837511.3688,27854133526.2141,26816767777.3092,26187234236.7803,
